title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
Love Island (Fire Island),en,9/30/2022,3.38,0,0,90,Released,"Horror, Thriller"
Love Bites,en,1/1/1993,3.379,0,0,98,Released,"Comedy, Horror, Romance"
Fear(s) of the Dark,fr,10/21/2007,3.378,0,0,85,Released,"Animation, Comedy, Drama, Horror, Mystery, Romance"
Curse of the Black Widow,en,9/16/1977,3.377,0,0,100,Released,"Horror, TV Movie"
And Now Our Next Guest...,en,10/1/2022,3.377,600,0,12,Released,"Horror, Thriller"
Against the Night,en,9/15/2017,3.375,0,0,85,Released,"Horror, Mystery, Thriller"
Kinatay,tl,9/23/2009,3.374,0,0,105,Released,"Crime, Drama, Horror, Thriller"
Teardrop,en,5/11/2022,3.374,0,0,88,Released,"Horror, Mystery, TV Movie, Western"
The Omega Code,en,10/15/1999,3.373,7200000,12600000,100,Released,"Horror, Thriller"
The Witch Who Came from the Sea,en,2/6/1976,3.373,0,0,88,Released,"Drama, Horror"
Reel Evil,en,12/3/2012,3.373,0,0,78,Released,Horror
Amateur Porn Star Killer 2,en,5/13/2008,3.372,0,0,0,Released,"Crime, Horror"
Lisa,en,4/20/1990,3.372,0,0,95,Released,"Drama, Horror, Romance, Thriller"
Flesh Eating Mothers,en,9/16/1988,3.371,10000,0,89,Released,"Comedy, Horror"
Samurai Princess,ja,5/28/2009,3.37,0,0,82,Released,"Action, Horror, Science Fiction"
Antarctic Journal,ko,5/19/2005,3.37,0,6500000,114,Released,"Horror, Mystery, Thriller"
VHS Lives: A Schlockumentary,en,1/29/2017,3.37,0,0,144,Released,"Documentary, Horror"
Night Shadows,en,8/1/1984,3.368,2500000,0,99,Released,"Horror, Science Fiction, Thriller"
German Angst,de,1/24/2015,3.368,0,0,111,Released,"Action, Fantasy, Horror, Mystery"
Predator: Celtic Days,en,8/13/2017,3.368,0,0,24,Released,"Horror, Science Fiction"
St. John's Wort,ja,1/27/2001,3.367,0,0,85,Released,"Horror, Science Fiction"
Alraune,de,10/22/1952,3.366,92,0,92,Released,"Drama, Horror, Romance, Science Fiction"
Helter Skelter,en,4/1/1976,3.366,0,0,184,Released,"Crime, Drama, Horror, Thriller, TV Movie"
I'm Dangerous Tonight,en,8/8/1990,3.366,0,0,100,Released,"Horror, Thriller, TV Movie"
The Fiendish Plot of Dr. Fu Manchu,en,8/8/1980,3.364,0,0,108,Released,"Comedy, Horror"
Supergator,en,7/14/2007,3.364,0,0,91,Released,Horror
Darkroom,en,6/6/1989,3.364,0,0,85,Released,Horror
Rocky Horror Show Live,en,11/17/2015,3.363,0,0,106,Released,"Comedy, Horror, Music"
Chuck Steel: Night of the Trampires,en,6/12/2018,3.363,0,0,89,Released,"Action, Animation, Comedy, Horror"
The Marsh,en,5/18/2006,3.362,9000000,2429573,92,Released,"Horror, Mystery, Thriller"
Golden Years,en,7/16/1991,3.362,0,0,232,Released,"Horror, Science Fiction, Thriller, TV Movie"
Santo in the Treasure of Dracula,es,7/24/1969,3.362,0,0,81,Released,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller"
Bugcrush,en,1/20/2006,3.36,0,0,34,Released,"Horror, Thriller"
Moon in Scorpio,en,1/1/1987,3.36,0,0,90,Released,Horror
Killer Bees,en,2/26/1974,3.36,0,0,74,Released,"Horror, TV Movie"
Blackout,en,7/28/1985,3.36,0,0,100,Released,"Crime, Horror, Thriller, TV Movie"
Blackburn,en,8/2/2015,3.36,0,0,84,Released,Horror
The Sight,en,10/29/2000,3.359,0,0,86,Released,"Horror, Mystery, Thriller, TV Movie"
Ruby,en,6/23/1977,3.359,0,0,85,Released,"Action, Drama, Horror"
Hack-O-Lantern,en,7/30/1988,3.359,0,0,87,Released,Horror
Insectula!,en,3/13/2015,3.359,0,0,101,Released,"Comedy, Fantasy, Horror, Science Fiction"
Deep Web XXX,en,3/10/2018,3.359,0,0,76,Released,"Fantasy, Horror"
Virus of the Dead,en,11/14/2018,3.359,0,0,120,Released,"Action, Horror, Thriller"
Shallow Grave,en,1/1/1987,3.356,0,0,89,Released,"Drama, Horror"
The Basement,en,4/28/2017,3.356,0,0,82,Released,Horror
Hard Rock Zombies,en,8/28/1985,3.355,0,0,98,Released,"Comedy, Horror, Music"
Bldg. N,ja,4/22/2022,3.355,0,0,103,Released,Horror
Bloodlust!,en,9/13/1961,3.354,0,0,68,Released,"Adventure, Drama, Horror"
The Alchemist Cookbook,en,3/13/2016,3.353,0,0,82,Released,"Drama, Horror"
The Corruption of Divine Providence,en,5/25/2020,3.353,0,0,96,Released,"Drama, Horror"
Zombae,en,2/15/2022,3.352,0,0,92,Released,"Comedy, Horror"
Hunting Grounds,en,2/20/2015,3.351,0,0,91,Released,Horror
Deadline,en,1/1/1980,3.35,0,0,90,Released,"Action, Drama, Horror, Mystery, Thriller"
Antibody,en,12/4/2002,3.349,3500000,0,90,Released,"Action, Horror, Science Fiction, Thriller"
Sun Choke,en,10/1/2015,3.349,0,0,89,Released,"Drama, Horror, Mystery, Thriller"
Dracula: The Impaler,en,10/31/2013,3.347,500000,0,86,Released,"Action, Horror, Thriller"
Behind the Wall,en,8/30/2008,3.346,0,0,94,Released,"Horror, Thriller"
The Night Visitor,en,2/10/1971,3.346,0,0,106,Released,"Crime, Horror, Thriller"
Crawlspace,en,1/3/2013,3.344,0,0,90,Released,"Horror, Thriller"
The Taking,en,4/12/2013,3.343,13000,0,77,Released,"Horror, Thriller"
Boys On Film 16: Possession,en,5/21/2017,3.342,0,0,123,Released,"Animation, Comedy, Drama, Fantasy, Horror, Romance"
Dogs of Hell,en,1/1/1982,3.341,0,0,89,Released,"Horror, Thriller"
Iruttu Araiyil Murattu Kuthu,ta,5/4/2018,3.339,0,0,118,Released,"Comedy, Horror"
Call Girl of Cthulhu,en,5/8/2014,3.339,40000,0,92,Released,"Comedy, Horror"
FleshEater,en,8/17/1988,3.338,0,0,88,Released,Horror
A*P*E,en,7/23/1976,3.336,0,0,87,Released,"Adventure, Horror, Science Fiction"
Lake Eerie,en,1/15/2016,3.333,0,0,104,Released,"Horror, Science Fiction, Thriller"
Haunted-3D,hi,5/5/2011,3.332,0,0,143,Released,"Action, Fantasy, Horror"
Goddess of Love,en,8/31/2015,3.332,0,0,96,Released,"Drama, Horror, Mystery, Thriller"
The Cradle,en,7/31/2007,3.331,0,0,92,Released,"Horror, Thriller"
Kill Zombie!,nl,2/16/2012,3.331,500000,0,90,Released,"Comedy, Horror"
Cold Wind Blowing,en,3/15/2022,3.331,0,0,107,Released,Horror
The Bloodstained Butterfly,it,9/10/1971,3.329,0,0,99,Released,"Horror, Mystery, Thriller"
Clickbait,en,3/15/2019,3.328,0,0,80,Released,"Comedy, Horror, Thriller"
Theresa & Allison,en,1/26/2019,3.328,0,7000,120,Released,"Drama, Fantasy, Horror, Mystery, Romance"
Seizure,en,1/1/1974,3.326,250000,0,94,Released,Horror
Scanner Cop,en,7/27/1994,3.325,0,0,95,Released,"Horror, Science Fiction"
Night of the Bloody Apes,es,2/5/1969,3.324,0,0,81,Released,"Horror, Science Fiction"
Snow White: A Deadly Summer,en,3/16/2012,3.324,1000000,0,85,Released,"Horror, Thriller"
Blood River,en,1/1/2009,3.323,0,0,104,Released,"Horror, Thriller"
ThanksKilling 3,en,11/1/2012,3.322,100000,0,99,Released,"Comedy, Horror, Science Fiction"
Path,es,10/4/2015,3.322,0,0,85,Released,"Drama, Horror, Thriller"
Killer Weekend,en,8/25/2018,3.322,0,0,85,Released,"Comedy, Horror"
The Rambler,en,1/21/2013,3.319,0,0,97,Released,"Drama, Horror, Mystery"
Kill or Be Killed,en,3/1/2016,3.319,0,0,103,Released,"Horror, Mystery, Thriller, Western"
Unholy,en,9/4/2007,3.318,250000,0,90,Released,"Horror, Science Fiction, Thriller"
Death Weekend,en,9/17/1976,3.318,500000,0,87,Released,"Horror, Thriller"
Alive,ja,6/21/2003,3.317,0,0,119,Released,"Action, Drama, Horror, Science Fiction, Thriller"
Blood Feast,en,8/27/2016,3.317,0,0,96,Released,"Horror, Thriller"
The Fear of Darkness,en,4/11/2015,3.317,0,0,91,Released,"Horror, Thriller"
All Light Will End,en,3/24/2018,3.316,0,0,85,Released,"Horror, Thriller"
Rock 'n' Roll Nightmare,en,7/10/1987,3.315,53000,0,83,Released,"Horror, Music"
Midori: The Camellia Girl,ja,5/21/2016,3.315,0,0,91,Released,"Drama, Horror"
Lake of Dracula,ja,6/11/1971,3.314,0,0,82,Released,Horror
Curse of the Weeping Woman: J-ok'el,es,3/2/2007,3.313,0,0,87,Released,"Horror, Thriller"
Flesh for the Beast,en,1/1/2003,3.312,0,0,89,Released,Horror
"Party Hard, Die Young",de,3/22/2018,3.311,0,0,90,Released,"Horror, Thriller"
The Survivor,en,7/9/1981,3.31,0,0,98,Released,"Horror, Mystery, Thriller"
Patrick Still Lives!,it,5/15/1980,3.308,0,0,97,Released,Horror
Ditch Day Massacre,en,9/1/2016,3.308,0,0,77,Released,Horror
Missing 55 Final Break,ja,10/5/2011,3.308,0,0,78,Released,"Horror, Thriller"
Broil,en,10/13/2020,3.308,0,0,99,Released,"Fantasy, Horror, Thriller"
Zombi Apocalipsis Sensuale 2: Zombis Nazis en la Yungla,es,4/8/2016,3.308,0,0,50,Released,"Horror, War"
Lake of the Dead,no,12/17/1958,3.307,0,0,76,Released,"Drama, Horror, Mystery, Thriller"
Killer Tongue,es,11/15/1996,3.306,4000000,219449,98,Released,"Comedy, Horror, Science Fiction"
Evil Feed,en,10/23/2013,3.306,0,0,90,Released,"Action, Horror"
The Werewolf,en,7/1/1956,3.305,0,0,79,Released,"Horror, Science Fiction"
My Super Psycho Sweet 16,en,10/15/2009,3.304,1500000,0,84,Released,"Comedy, Drama, Horror, TV Movie"
Penance,en,5/30/2009,3.303,500000,0,85,Released,"Horror, Thriller"
Tom Holland's Twisted Tales,en,4/1/2014,3.303,0,0,144,Released,Horror
Uncaged,en,2/6/2016,3.302,0,0,95,Released,"Comedy, Horror, Thriller"
Delirium,en,5/26/2015,3.302,0,0,82,Released,Horror
B.T.K. Killer,en,6/11/2005,3.301,0,0,82,Released,"Crime, Drama, Horror"
I Am a Ghost,en,10/14/2012,3.301,0,0,74,Released,"Drama, Horror, Thriller"
Beauty Water,ko,9/9/2020,3.301,0,0,85,Released,"Animation, Drama, Horror"
Paganini Horror,it,6/6/1989,3.299,0,0,82,Released,"Horror, Music"
Lost Time,en,9/19/2014,3.298,0,0,93,Released,"Horror, Science Fiction, Thriller"
Dark,en,10/17/2015,3.298,400000,0,93,Released,"Drama, Horror, Thriller"
The Onania Club,en,4/24/2020,3.298,0,0,80,Released,"Drama, Fantasy, Horror, Mystery, Romance, Thriller"
Combat Shock,en,5/1/1986,3.297,40000,0,92,Released,"Drama, Horror, Thriller, War"
The Blackwell Ghost 5,en,10/2/2020,3.297,0,0,72,Released,"Documentary, Horror"
Vulgar,en,4/26/2002,3.296,120000,14904,87,Released,"Crime, Drama, Horror, Thriller"
Grimm's Fairy Tales for Adults,de,8/28/1969,3.296,0,0,91,Released,"Comedy, Horror"
Groom Lake,en,9/21/2002,3.295,750000,0,92,Released,"Horror, Science Fiction"
Blood Games,en,12/12/1990,3.295,0,0,90,Released,"Action, Horror, Thriller"
For We Are Many,en,8/26/2019,3.295,0,0,85,Released,Horror
The Roost,en,3/12/2005,3.294,0,0,80,Released,Horror
The Dead Want Women,en,5/1/2012,3.293,0,0,74,Released,Horror
Grave Secrets,en,7/14/1989,3.293,0,0,89,Released,Horror
Abandoned Mine,en,8/15/2013,3.293,0,0,95,Released,"Adventure, Horror, Mystery, Thriller"
American Conjuring,en,6/21/2016,3.293,0,0,86,Released,Horror
While We Sleep,en,10/1/2021,3.292,0,0,92,Released,Horror
Last Radio Call,en,1/14/2022,3.292,0,0,76,Released,"Horror, Mystery"
Hellevator,ja,2/28/2004,3.291,0,0,96,Released,"Horror, Science Fiction"
Torture Chamber,en,10/10/2013,3.291,200000,0,90,Released,Horror
Blood Dolls,en,8/31/1999,3.289,0,0,84,Released,"Comedy, Horror"
Pure,en,9/6/2019,3.289,0,0,90,Released,"Horror, TV Movie"
Stalker,en,10/17/2010,3.288,3100000,0,77,Released,"Horror, Mystery, Thriller"
Werewolf Woman,it,3/18/1976,3.288,0,0,98,Released,Horror
Make Me a Sandwich,en,10/11/2019,3.288,0,0,3,Released,"Comedy, Horror"
Hide and Creep,en,1/1/2004,3.286,0,0,85,Released,"Comedy, Horror, Science Fiction"
Legion of the Dead,en,6/13/2013,3.285,500000,0,85,Released,"Horror, Thriller"
Eat,en,7/6/2014,3.285,0,0,92,Released,"Drama, Horror, Thriller"
Jaula,es,9/9/2022,3.284,0,0,0,Released,"Horror, Thriller"
Requiem for a Vampire,fr,8/1/1971,3.283,0,0,87,Released,Horror
Puzzle,ja,3/8/2014,3.283,0,0,85,Released,"Horror, Thriller"
The Maze,en,10/19/2010,3.282,200,0,90,Released,"Horror, Thriller"
Devil Times Five,en,5/31/1974,3.282,0,0,88,Released,Horror
Semen Demon,ja,7/29/2005,3.282,10000,1000000,56,Released,"Fantasy, Horror"
The Scarehouse,en,9/13/2014,3.282,0,0,82,Released,"Horror, Thriller"
I Like Bats,pl,7/14/1986,3.282,0,0,79,Released,Horror
The Brotherhood of Satan,en,8/6/1971,3.281,0,0,92,Released,Horror
Allegoria,en,8/1/2022,3.281,0,0,70,Released,Horror
Mutants,en,10/31/2008,3.28,4000000,0,83,Released,"Action, Horror, Science Fiction"
A Record of Sweet Murder,ja,9/6/2014,3.28,0,0,86,Released,"Crime, Horror, Thriller"
Violence Voyager,ja,4/18/2018,3.28,0,0,84,Released,"Adventure, Animation, Comedy, Horror"
Follow,en,9/26/2015,3.277,0,0,74,Released,"Horror, Thriller"
Varan,ja,10/14/1958,3.277,0,0,87,Released,"Horror, Science Fiction"
The Pack,en,11/20/1977,3.276,0,0,98,Released,Horror
The Dead Matter,en,7/30/2010,3.275,2000000,0,90,Released,Horror
Tales from the Other Side,en,6/7/2022,3.275,500000,0,88,Released,Horror
Singapore Sling,el,12/6/1990,3.274,0,0,112,Released,"Comedy, Drama, Horror"
Heart of Midnight,en,11/10/1988,3.274,0,0,93,Released,"Drama, Horror, Thriller"
Dead in 3 days,de,7/21/2006,3.271,2000000,0,97,Released,"Horror, Thriller"
Cameron's Closet,en,12/2/1988,3.271,7000000,136203,87,Released,Horror
The Blazing World,en,10/15/2021,3.27,0,0,101,Released,"Adventure, Fantasy, Horror"
Skinner,en,10/1/1993,3.268,0,0,90,Released,Horror
The Batwoman,es,3/28/1968,3.268,0,0,80,Released,"Adventure, Horror, Science Fiction"
Buck Wild,en,4/1/2013,3.267,0,0,90,Released,"Comedy, Horror"
Blacker Than the Night,es,12/25/1975,3.266,0,0,96,Released,"Drama, Horror, Thriller"
Flora,en,4/27/2017,3.266,0,88,99,Released,"Adventure, Drama, Horror, Science Fiction"
Zora la vampira,it,9/22/2000,3.265,0,0,100,Released,"Comedy, Horror"
The Frankenstein Syndrome,en,10/1/2010,3.265,0,0,88,Released,"Horror, Science Fiction"
Whispers in the Dark,en,8/6/1992,3.264,0,0,103,Released,"Horror, Mystery, Thriller"
The Devil's Business,en,8/16/2012,3.263,0,0,69,Released,Horror
An American Terror,en,5/10/2013,3.262,200000,0,85,Released,"Drama, Horror"
Attachment,da,7/28/2022,3.262,1130800,0,105,Released,"Horror, Romance"
Nang Nak,th,7/23/1999,3.26,0,0,111,Released,"Drama, Horror, Romance"
Million Dollar Crocodile,cn,6/8/2012,3.259,4700000,0,87,Released,"Crime, Drama, Horror, Thriller"
The Wake,en,7/4/2017,3.259,0,0,86,Released,Horror
Incantation,en,8/18/2022,3.259,0,0,80,Released,"Horror, Thriller"
Dungeon Girl,en,7/8/2008,3.258,0,0,81,Released,"Crime, Drama, Horror, Thriller"
Macumba Sexual,es,10/20/1983,3.258,0,0,80,Released,Horror
Giant God Warrior Appears in Tokyo,ja,7/10/2012,3.257,0,0,10,Released,"Action, Animation, Horror, Science Fiction"
The Fear Chamber,en,5/19/2009,3.256,0,0,80,Released,"Horror, Thriller"
The St. Francisville Experiment,en,4/15/2000,3.256,0,0,79,Released,"Horror, Thriller"
Tales from the Crapper,en,1/29/2004,3.256,0,0,90,Released,"Comedy, Horror, Science Fiction"
Bitter Feast,en,7/8/2010,3.255,0,0,105,Released,"Horror, Thriller"
Aberration,en,9/11/1997,3.254,0,0,93,Released,"Horror, Science Fiction"
Room 213,sv,2/24/2017,3.254,0,0,95,Released,"Horror, Mystery"
But Deliver Us from Evil,en,4/27/2017,3.254,0,0,109,Released,Horror
Faces of Death II,en,5/1/1981,3.251,0,0,85,Released,"Documentary, Horror"
Afghan Knights,en,1/1/2007,3.251,0,0,90,Released,"Adventure, Drama, Horror"
Captain Clegg,en,6/13/1962,3.249,0,0,82,Released,"Adventure, Crime, Horror, Thriller"
When the Screaming Starts,en,8/28/2021,3.249,0,0,88,Released,"Comedy, Horror"
Bad Meat,en,10/28/2011,3.248,0,0,92,Released,"Comedy, Horror"
Cruel Peter,en,2/6/2020,3.248,0,0,95,Released,Horror
The Ghost of Yotsuya,ja,7/1/1959,3.246,0,0,76,Released,Horror
Where the Dead Go to Die,en,2/1/2012,3.246,0,0,95,Released,"Animation, Fantasy, Horror"
Andre the Butcher,en,2/1/2005,3.245,0,0,87,Released,"Comedy, Horror"
The Chamber,en,8/26/2016,3.245,0,0,90,Released,"Horror, Thriller"
Disciples,en,9/12/2014,3.244,0,0,90,Released,Horror
Raiders of the Lost Shark,en,5/19/2015,3.244,0,0,71,Released,Horror
They Wait,en,9/6/2007,3.243,0,0,89,Released,"Horror, Mystery, Thriller"
The Legend of Lucy Keyes,en,2/3/2006,3.243,0,0,93,Released,"Drama, Horror, Thriller"
Tokyo Zombie,ja,12/10/2005,3.242,0,0,104,Released,"Comedy, Horror"
The Child Remains,en,6/20/2017,3.242,0,0,107,Released,"Horror, Mystery, Thriller"
Cornered!,en,1/1/2008,3.241,0,0,86,Released,"Comedy, Horror"
Cool Air,en,10/15/1999,3.241,0,0,50,Released,"Drama, Horror"
The Crypt Monster,it,8/12/2021,3.241,0,0,116,Released,"Comedy, Horror"
Horror in the High Desert,en,3/27/2021,3.241,0,0,80,Released,"Horror, Thriller"
Haunting of Winchester House,en,9/29/2009,3.24,0,0,86,Released,"Horror, Thriller"
Alien: Harvest,en,3/15/2019,3.24,35000,0,10,Released,"Horror, Science Fiction"
Candy Corn,en,9/13/2019,3.24,0,0,85,Released,Horror
Silent Hill Restless Dreams,en,10/31/2021,3.24,0,0,0,Released,"Horror, Mystery"
Rabies,he,12/2/2010,3.239,500000,0,90,Released,Horror
Sky High,ja,12/5/2003,3.238,0,1831166,122,Released,"Action, Horror, Thriller"
How to Be a Serial Killer,en,7/24/2009,3.238,0,0,91,Released,"Comedy, Crime, Horror"
The Deadly Bees,en,12/23/1966,3.238,0,0,83,Released,"Horror, Mystery, Thriller"
Mercy Christmas,en,11/28/2017,3.238,0,0,83,Released,"Action, Comedy, Horror"
A Banquet,en,2/18/2022,3.238,0,0,97,Released,Horror
Dead Heist,en,8/7/2007,3.237,0,0,80,Released,"Action, Adventure, Horror"
The Wicked One,en,4/23/2017,3.237,0,0,91,Released,"Horror, Thriller"
Zombies Have Fallen,en,4/1/2017,3.236,0,0,75,Released,"Action, Fantasy, Horror, Science Fiction, Thriller, War"
The Encounter,en,6/2/2015,3.235,0,0,85,Released,"Horror, Science Fiction"
Fatal Illusion,en,9/30/2022,3.235,0,0,5,Released,"Horror, Thriller"
The Fear,en,1/20/1995,3.234,0,0,98,Released,Horror
Malignant,en,10/4/2013,3.234,2000000,0,85,Released,"Horror, Science Fiction, Thriller"
The Clown Murders,en,9/17/1976,3.232,0,0,96,Released,"Drama, Horror, Mystery, Thriller"
Kandisha,fr,3/24/2022,3.232,3871707,0,85,Released,Horror
616: Paranormal Incident,en,2/12/2013,3.231,0,0,83,Released,Horror
An American Ghost Story,en,10/1/2012,3.231,10000,0,95,Released,Horror
House Shark,en,10/21/2017,3.231,0,0,112,Released,"Comedy, Horror"
The Werewolf Versus the Vampire Woman,es,5/17/1971,3.23,0,0,95,Released,Horror
Ghost House,ko,9/17/2004,3.23,0,0,123,Released,"Comedy, Horror"
Splatter University,en,7/13/1984,3.229,0,0,77,Released,"Horror, Mystery, Thriller"
Seeding of a Ghost,cn,12/29/1983,3.229,0,0,87,Released,"Horror, Thriller"
Color Me Blood Red,en,10/13/1965,3.228,50000,0,79,Released,"Comedy, Horror"
Mexican Werewolf in Texas,en,9/18/2005,3.228,300000,0,88,Released,Horror
Zone of the Dead,en,2/22/2009,3.227,1000000,0,102,Released,"Action, Horror"
Curfew,en,4/25/1989,3.227,0,0,82,Released,"Horror, Thriller"
"Halloween: Harvest of Souls, 1985",en,4/16/2013,3.227,0,0,3,Released,Horror
8 Days to Hell,en,2/12/2022,3.227,0,0,85,Released,Horror
The Inugamis,ja,10/16/1976,3.226,0,0,146,Released,"Horror, Mystery"
American Guinea Pig: Bloodshock,en,11/14/2015,3.226,0,0,98,Released,Horror
Just Desserts: The Making of 'Creepshow',en,10/22/2007,3.226,0,0,92,Released,"Documentary, Horror"
The People Who Own the Dark,es,10/27/1976,3.224,0,0,94,Released,"Horror, Science Fiction"
The Terror Experiment,en,1/1/2010,3.224,0,0,82,Released,"Action, Horror, Thriller"
The Black Panther,en,12/26/1977,3.224,0,0,102,Released,"Crime, Drama, Horror"
Symptoms,en,5/10/1974,3.224,0,0,91,Released,Horror
Alien: Containment,en,3/15/2019,3.224,35000,0,10,Released,"Horror, Science Fiction"
Infection,en,9/5/2005,3.223,35000,0,81,Released,Horror
The 13th Friday,en,1/10/2017,3.223,0,0,95,Released,"Horror, Thriller"
Lady Terminator,id,6/10/1989,3.222,0,0,82,Released,"Action, Fantasy, Horror, Science Fiction"
Dial M for Middlesbrough,en,12/14/2019,3.222,0,0,87,Released,"Comedy, Horror, Mystery, TV Movie"
Do You Like Hitchcock?,en,3/19/2005,3.221,0,0,93,Released,"Horror, Mystery, Thriller, TV Movie"
Time Walker,en,11/1/1982,3.221,750000,0,83,Released,"Horror, Science Fiction"
Child's Play,en,12/12/1972,3.221,0,0,100,Released,"Drama, Horror, Thriller"
Psychopaths,en,4/20/2017,3.221,0,0,85,Released,Horror
XXX Dark Web,it,1/1/2019,3.221,0,0,88,Released,Horror
Brotherhood of Blood,en,10/11/2007,3.22,500000,0,90,Released,"Horror, Thriller"
The Samurai,de,2/8/2014,3.22,0,0,80,Released,"Fantasy, Horror, Thriller"
Shon Shon,bn,9/30/2022,3.219,0,0,25,Released,Horror
The Lost Treasure of the Grand Canyon,en,12/20/2008,3.218,0,0,90,Released,"Adventure, Fantasy, Horror, TV Movie"
Dark Mountain,en,10/27/2013,3.217,0,0,82,Released,"Horror, Science Fiction, Thriller"
Silent Predators,fr,6/13/1999,3.216,0,0,91,Released,"Action, Horror, Thriller, TV Movie"
Everlasting Love,es,10/4/2014,3.215,0,0,69,Released,"Drama, Horror, Romance"
Bite Marks,en,6/17/2011,3.214,0,0,82,Released,"Comedy, Horror"
My Heart Can't Beat Unless You Tell It To,en,10/13/2020,3.214,0,0,89,Released,"Drama, Horror"
Bloodsucking Pharaohs in Pittsburgh,en,5/2/1991,3.212,0,0,89,Released,"Comedy, Horror"
We All Scream for Ice Cream,en,1/12/2007,3.212,0,0,57,Released,"Horror, TV Movie"
Jekyll + Hyde,en,5/5/2006,3.209,0,0,97,Released,"Horror, Thriller"
The Wind,en,7/23/1987,3.208,0,0,92,Released,"Horror, Thriller"
Another Evil,en,5/5/2017,3.208,0,0,92,Released,"Comedy, Horror"
The Last Matinee,es,9/3/2020,3.208,0,0,88,Released,Horror
1313: Cougar Cult,en,2/1/2012,3.207,1000000,0,73,Released,"Horror, Thriller"
Primal,en,2/12/2008,3.206,6,0,81,Released,Horror
Kindred,en,11/6/2020,3.206,0,8921,101,Released,"Drama, Horror, Mystery, Thriller"
Terror Trips,en,6/14/2022,3.206,149000,0,87,Released,"Horror, Thriller"
In a Dark Place,en,7/21/2006,3.205,5000000,0,95,Released,"Horror, Thriller"
The Zodiac Killer,en,4/7/1971,3.205,0,0,87,Released,"Crime, Horror, Thriller"
One on Top of the Other,it,8/15/1969,3.204,0,0,108,Released,"Horror, Mystery, Thriller"
After School Massacre,en,1/10/2014,3.204,0,0,73,Released,Horror
The Binding,en,8/2/2016,3.204,0,0,88,Released,"Drama, Horror, Thriller"
The Zero Boys,en,1/1/1986,3.203,0,0,89,Released,"Action, Horror, Thriller"
Beast Mode,en,12/1/2020,3.203,1000000,0,87,Released,"Comedy, Horror"
Resident Evil: First Hour,en,11/29/2011,3.198,0,0,18,Released,Horror
